name,date,star,comment,comment_prep
Jessica,1 Agustus 2024,5,"ini gem keren aselii, walaupun kadang bnyk dark sistem nya wkwk, kdng dapet tim yang dngo/bgo, setiap main gaada yg sering push turret wkwk, tapi slma aku main ini keren"" aja, suka sm skin"" nyaa, lucu"", imut"", sangar"", gitu lah, tapi jangan nyinggung game lain dong min kyk ml gitu??, ya gapapa tapi buat apa ya kok smpe buat nyinggung"" gituu? promosi? atau apa?..... 😁 soalnya aku main 22 nya, hehe, jgn beda"" in gem y ges, gem moba g cuma 1",gem keren aselii kadang bnyk dark sistem wkwk kdng dapet tim dngo bgo main gaada push turret wkwk slma main keren suka sm skin nyaa lucu imut sangar gitu nyinggung game min kyk gitu gapapa smpe nyinggung gituu promosi ..... main 22 hehe jgn beda in gem ges gem moba g 1
noorahman taufik,2 Agustus 2024,3,"Tolong lah kurangin bot nya,ya kali masa ada Bot di grand master bintang 50...aneh rasanya Bot nya main terlihat objektif namun dia tidak sesuai Lane Masa mage ke hutan aneh .... Kalo kalian ingin tahu BoT atau bukan cek aja selesai main di teman yang terakhir matching",tolong kurangin bot kali bot grand master bintang 50 ... aneh bot main objektif sesuai lane mage hutan aneh .... kalo bot cek selesai main teman matching
Miyamura Izumi,1 Agustus 2024,3,"Saya semakin bosan memainkan game ini😕 gameplay nya sangat tidak seimbang.sama aja kaya Arena of valor inimah tapi kalo dari segi grafik lebih bagus Arena of valor, Honor of king cuman lebih diperhatiin aja sama devnya,cuman itu aja sebenernya perbedaannya kaga jauh beda""Game ini tidak akan bisa mengalahkan Mobile legend Di server global""",bosan memainkan game gameplay seimbang.sama kaya arena valor inimah kalo segi grafik bagus arena valor cuman diperhatiin devnya cuman sebenernya perbedaannya kaga beda game mengalahkan server global
Yukina Minato,3 Agustus 2024,5,"Pesan untuk pengembang game ini, tolong kasih fitur kayak game sebelah seperti rata kiri tapi bisa lihat damage,getaran di bisa di nonaktifkan sama kamera ngikutin skillnya di optimalkan jadi gak delay pas kameranya ngikut arah skill, Alasannya: Untuk fitur damage sudah jelas karena gua yang hp kentang walaupun rata kiri masih bisa lihat damage Untuk fitur aktif/nonaktif gertaran karena getaran itu membuat hp ku gampang frame drop walaupun rata kiri Untuk kameranya itu delay saat ngarahin skill",pesan pengembang game tolong fitur kayak game sebelah kiri lihat damage getaran nonaktifkan kamera ngikutin skillnya optimalkan delay pas kameranya ngikut arah skill alasannya fitur damage gua hp kentang kiri lihat damage fitur aktif nonaktif gertaran getaran hp ku gampang frame drop kiri kameranya delay ngarahin skill
Apakabar Apa,28 Agustus 2024,1,Kenapa mode rank masih di campur dengan tier yang lebih renda! Seperti rank tier diamon masih di campur dengan rank tier gold itu menyebalkan kalah karena ada pemain yang nggak bisa bermain dengan player yang masih belum bisa memakai hero dan satu ini mending main mlbb aja kalian lagnya luar biasa lag ga masuk akal,mode rank campur tier renda rank tier diamon campur rank tier gold menyebalkan kalah pemain nggak bermain player memakai hero mending main mlbb lagnya lag masuk akal
Ucok Jbf,26 Juli 2024,5,"Gamenya bagus.. Tolong di update kaya mobil legend, biar tambah rame dan tolong perbaiki gerakan hero pada waktu war ,gerakanya agak lambat dan kaku..itu saja terima kasih🙏🙏",gamenya bagus .. tolong update kaya mobil biar rame tolong perbaiki gerakan hero war gerakanya lambat kaku ..
Lief Keenhart (indraisme1987),28 September 2024,5,"Jauh lebih bagus daripada Mobile Legends. Heran sama yang kasih review jelek. Banyak skin gratis, gampeplay lumayan imbang, harga skin jauh lebih murah, grafik lebih bagus, dan ori. Para penyepong Moonton banyak yang iri.",bagus heran review jelek skin gratis gampeplay lumayan imbang harga skin murah grafik bagus ori penyepong moonton iri
Noel “Prince Of Devils” Jabrixz,7 September 2024,3,"Game sering lag & bug jg sering keluar sendiri secara tiba"" padahal sinyal internet lancar dan baik. Gara"" itu jadi player sering dpt hukuman afk . Itu bukan kesalahan player. Mohon perhatiannya dan tolong diperbaiki servernya semuanya agar lebih baik untuk semua player. Terima kasih.🙏",game lag bug jg sinyal internet lancar gara player dpt hukuman afk kesalahan player mohon perhatiannya tolong diperbaiki servernya player
Panda pustadean1,25 Juli 2024,1,"Ada masalah apa sih, grafik rendah tapi panasnya minta ampun, apalagi pas mau main k*nt*l mau main malah loading lama, kena pelanggaran pula gua *nj, padahal udah pake wifi masih aja loading, lagian gak ada juga ngerenadhin game sebelah lol",sih grafik rendah panasnya ampun pas main k nt l main loading kena pelanggaran gua nj udah pake wifi loading ngerenadhin game sebelah lol
fahmi yusuf,2 Agustus 2024,5,Sejauh ini sudah bagus. Matchmakingnya juga bagus dan seimbang. Mini games nya seru. grafiknya lumayan dan kalau bisa lebih ditingkatkan lagi. Satu hal yg ingin saya minta. Tolong kalau recall jangan terlalu lama.,bagus matchmakingnya bagus seimbang mini games seru grafiknya lumayan ditingkatkan tolong recall
Muhamad Rizki,12 Agustus 2024,5,"Gameplay Hero yg dihadirkan bermacam macam bikin ga bosen buat dimainin dan saran dari ku kalo bisa tambahkan fitur untuk download resource di latar belakang seperti AOV,supaya pemain tidak perlu menunggu lama nya download di dalam game.",gameplay hero dihadirkan bikin bosen dimainin saran ku kalo tambahkan fitur download resource latar aov pemain menunggu download game
Ian Selow,25 Juli 2024,5,Gamenya keren cara main sama seperti aov. Untuk saat ini bagus mungkin kurangnya cuma di hero ajaa sih moga aja sering update untuk penambahan heronya. Main 2 minggu udh sampe master mantap. Terus kembangkan lagi yaa,gamenya keren main aov bagus kurangnya hero ajaa sih moga update penambahan heronya main 2 minggu udh sampe master mantap kembangkan yaa
SeKiRoo,30 Juli 2024,3,"Pesan buat player meler yang pindah ke hok, kalo bisa pindahan meler jangan main ni game lah cape gw ketemu player modelan kek lu, kasian orang jago yang pake bendera indo dipandang rendah gara gara lu main gak bener, saran gw si ya kalo lu mau pindah game gpp tapi mekaniknya jangan lu samain sama game sebelah,(buat developer tolong matchmaking diperbaiki, kadang suka tidak adil saya main dirank grandmaster tapi masih suka ketemu player rank master sedangkan musuh grandmaster semua😇🙏🏾).",pesan player meler pindah hok kalo pindahan meler main ni game cape gw ketemu player modelan kek lu kasian orang jago pake bendera indo dipandang rendah gara gara lu main bener saran gw si kalo lu pindah game gpp mekaniknya lu samain game sebelah developer tolong matchmaking diperbaiki kadang suka adil main dirank grandmaster suka ketemu player rank master musuh grandmaster
mustopa muhammad,1 Oktober 2024,2,"bagus, tapi game nya tidak adil mengapa saya bilang gak adil karna ni game banyak dark sistem nya masa tim gua kaya komputer dan musuh nya dari awal demeg nya gak ngotak dan tim gua tiba2 mati terus any, gue kena dark sistem 15 kali t41",bagus game adil bilang adil karna ni game dark sistem tim gua kaya komputer musuh demeg ngotak tim gua tiba2 mati any gue kena dark sistem 15 kali t41
kenary Nary,25 Juli 2024,1,"pertarungan yang sangat sangat tidak adil, kenapa hero musuh d serang bertubi tubi tapi ga mati, sementara hero saya sekali d serang musuh langsung dead, hadeuuuhhhh...yang bijak dong,biar pertarungan nya biar seimbang, grandmaster harus nya ketemu grandmaster lagi, ini knpa yg udh grandmaster ketemu nya gold IV, ya mencret hero yg saya punya...🤦‍♂🤦‍♂🤦‍♂",pertarungan adil hero musuh d serang bertubi tubi mati hero d serang musuh langsung dead hadeuuuhhhh ... bijak biar pertarungan biar seimbang grandmaster ketemu grandmaster knpa udh grandmaster ketemu gold iv mencret hero ...
ahmad nuroni,31 Juli 2024,1,"Gamenya yg ngeselin... Hero tank tebal kuat juga punya demage. Hero midland hp tebal demgae kuat.. menit 2 udah terjadi baku hantam, karena Turet pertama lemah banget dan cepet hancur. Gimana mau bertahan dan ngebuild item. Saking hero dan minion nua kuat menit 4 turet pertama udah bisa hancur... Hahaha game kocak dan jeleekkk sangat. Penbagian tim juga suka ga rata.. dark system abis... Tapi terimkasih HOK berkat hadir nya game ini moonton jadi baik.. bagi2 skin2 teruss",gamenya ngeselin ... hero tank tebal kuat demage hero midland hp tebal demgae kuat .. menit 2 udah baku hantam turet lemah banget cepet hancur gimana bertahan ngebuild item saking hero minion nua kuat menit 4 turet udah hancur ... hahaha game kocak jeleekkk penbagian tim suka .. dark system abis ... terimkasih hok berkat hadir game moonton .. bagi2 skin2 teruss
zainul zikzak,29 September 2024,1,Semakin tam season kok selalu dapet drak sistem dan selalu dapet tim pepek terus. Dapet tim yang adek terus. Dan seharusnya setiap player afk harus dapet hukuman turun bintang. Biar sepadan dengan player lain yang di rugikan.,tam season dapet drak sistem dapet tim pepek dapet tim adek player afk dapet hukuman turun bintang biar sepadan player rugikan
IZH ChYT,8 Agustus 2024,5,"saran aja, usahakan kalo mau update, ditest dulu semuanya, kalo ada bug didalem gamenya biar langsung dibenerin sebelum rilis ke playstore! kan nanti hasilnya semua player menikmati gameplay ataupun ui dll kalo gitu. tapi kasih bintang 5 buat support terus",saran usahakan kalo update ditest kalo bug didalem gamenya biar langsung dibenerin rilis playstore hasilnya player menikmati gameplay ui dll kalo gitu bintang 5 support
Roy Melo,25 Juli 2024,3,"Gw player mlbb, setelah coba game hok ternyata gamenya seru,, ini game bagus saya push rank sudah sampai master 4 tapi sayang sering nge bug, jga match nya kadang tidak seimbang selalu di pasangkan dengan player2 yg tidak tau main,, tolong bug nya di perbaiki lagi",gw player mlbb coba game hok gamenya seru game bagus push rank master 4 sayang nge bug jga match kadang seimbang pasangkan player2 tau main tolong bug perbaiki
Ginanjar Ahmad,27 Juli 2024,5,"dev,..tolong perbaikin ke satbilan jaringan nya lagi..sering anjlok kalo lagi rank gak setabil,permainan jadi kurang nyaman..semoga bisa diupdate lagi,trimakasih..🙏🙏🙏"" kenyamanan bermain lebih penting daripada hal yg lain..""mohon didengar",dev .. tolong perbaikin satbilan jaringan .. anjlok kalo rank setabil permainan nyaman .. semoga diupdate trimakasih .. kenyamanan bermain .. mohon didengar
Muhammad Fauzi,3 Oktober 2024,5,"Turun ke diamond 4 dari master 4, terasa lebih jauh dari yang diperkirakan, untuk lainnya sudah sangat bagus sekali, ada sedikit masalah dengan update, update terakhir tidak dapat diinstal, memori masih banyak dan macet diupdate",turun diamond 4 master 4 bagus update update diinstal memori macet diupdate
dodi wijoyo,3 Agustus 2024,2,loading fiturnya masih lambat sementara aku kasih bintang 2 dulu coba fitur kayak game sebelah fiturnya tidak lambat sekalih sentuh dan mudah mobile legend contohnya fiturnya sangat gampang,loading fiturnya lambat bintang 2 coba fitur kayak game sebelah fiturnya lambat sekalih sentuh mudah contohnya fiturnya gampang
Muh. Fadhil Kurniawan,28 Juli 2024,1,"woi min, tolong dong syarat main ranked match itu harus sudah memainkan minimal 10 match dari hero yg di pick. ane main ranked selalu ada aja orang nyoba hero di rank, padahal tier ane udah grandmaster, alhasil ane selalu kalah gara-gara orang ini 😡😡",woi min tolong syarat main ranked match memainkan minimal 10 match hero pick ane main ranked orang nyoba hero rank tier ane udah grandmaster alhasil ane kalah gara gara orang
Fian Eko Saputra,22 September 2024,1,"Game yang tidak adil, game ini adalah game 3vs5 bukan 5vs5. Kita tidak bisa bermain 5 orang dalam satu tim (untuk bintang 50 lebih), seringkali satu tim dengan BOT (A.i) dan orang tidak dikenal yang sangat bodoh dalam bermain. Game yang sangat membuang waktu karena seringkali kalah. Nyesel juga top up untuk game ini. Masih mending Mobile Legends bisa bermain 5 orang dalam satu tim, jadi lebih adil.",game adil game game 3vs5 5vs5 bermain 5 orang tim bintang 50 seringkali tim bot a.i orang dikenal bodoh bermain game membuang seringkali kalah nyesel top up game mending bermain 5 orang tim adil
Hans Kurniawan,4 Agustus 2024,1,"Matchmaking tidak seimbang. Saya selalu dipasangkan dengan tim yang feeding, menolak kerja sama, dan egois. Sedangkan musuh kerjasama timnya sangat bagus. Saat saya report player tersebut, report saya malah tidak ditanggapi sama sekali. Lebih baik saya uninstall game ini 👎.",matchmaking seimbang dipasangkan tim feeding menolak kerja egois musuh kerjasama timnya bagus report player report ditanggapi uninstall game
Adit Darm,3 Agustus 2024,2,"Pembagian matchmaking untuk match naik tier sangat tidak adil, di tim saya kok bisa2nya ada newbie yang bisa2nya ngambil Hero yang mekaniknya itu susah banget, contohnya yang sok sokan ngambil mayane. Mohon untuk matchmaking jangan sesuaikan dengan tier, saya kesel kalo ketemu orang di tim saya yang sok sokan ngambil Hero yang baru dia pake malah dibawa ke ranked, terutama Hero high mechanic",pembagian matchmaking match tier adil tim bisa2nya newbie bisa2nya ngambil hero mekaniknya susah banget contohnya sok sokan ngambil mayane mohon matchmaking sesuaikan tier kesel kalo ketemu orang tim sok sokan ngambil hero pake dibawa ranked hero high mechanic
Arief Eva,5 Agustus 2024,3,"Cukup Gratisan karena Masih Awal ,Aturan Main Yang Lebih Ketat tapi Tetap Seru ,,Hanya beberapa hal terasa kurang menarik ,seperti dari sistem Arcana dan SFX lainnya terasa membosankan ,Dan Hero yang terbilang kurang beragam , mungkin bisa dipercepat untuk perilisan Hero China ke Global ,Bisa juga ditambahkan sistem Rune seperti di AOV ,,Sekian #Rieve",gratisan aturan main ketat seru menarik sistem arcana sfx membosankan hero terbilang beragam dipercepat perilisan hero china global sistem rune aov sekian rieve
Muhammad Rafif,28 Juli 2024,4,"Jujur bagus banget ,terus udh banyak dapet hero samaa skin.tapi kenapa selalu dapet musuh yang ga seimbang? mohon untuk musuh dikasih yang seimbang. Mau menghibur dari main hok tapi malah makin setres AKHG MENDING KAYANG AJA GUA",jujur bagus banget udh dapet hero samaa skin.tapi dapet musuh seimbang mohon musuh dikasih seimbang menghibur main hok setres akhg mending kayang gua
isra aulia,3 Agustus 2024,1,"game ini seru dan menyenangkan dan banyak skin yang gratis saya mengakui Tencent baik tapi ada satu yang buat saya tidak puas yaitu masalah pelaporan ke seseorang yang tidak tegas saya sering bermain di rank dan terus menemukan tim yang bisa di bilang dark sytem ketika saya ingin melaporkan si pelaku malah tidak di temukan kesalahan di pelaku, padahal jelas jelas pelaku melakukan hal yang membuat permainan menjadi lebih tidak seru rasanya contoh seperti teman yang sengaja mati, saya Mohon tindak",game seru menyenangkan skin gratis mengakui tencent puas pelaporan bermain rank menemukan tim bilang dark sytem melaporkan si pelaku temukan kesalahan pelaku pelaku permainan seru contoh teman sengaja mati mohon tindak
Bayu Permana,29 Juli 2024,5,"gamenya bagus,saya suka.cuman ada masukan tolong buat turet/towernya di pertebal kekuatanya soalnya terlalu rapuh di kroyok player 3 orang tanpa minion bisa cepat hancur.selebihnya udah bagus,terimakasih developer.🙏",gamenya bagus suka.cuman masukan tolong turet towernya pertebal kekuatanya rapuh kroyok player 3 orang minion cepat hancur.selebihnya udah bagus terimakasih developer
Birul Walidaini,26 Juli 2024,4,"Game nya sih bagus banget tapi ada sedikit masalah untuk aku, pas aku belum update nggak bisa klaim hadiah nya, sebenar nya sih malas update tapi terpaksa biar bisa klaim hadiah nya, tapi kalo game nya bagus si, rekomendasi banget lah",game sih bagus banget pas update nggak klaim hadiah sebenar sih malas update terpaksa biar klaim hadiah kalo game bagus si rekomendasi banget
Alkhalifi Dzikri,2 Agustus 2024,2,Semuanya uda bagus tapi untuk pembuat game tolong kasih lawan yang sepadan sama rank nya aku masi silver tapi di kasi lawan yang kayak tier atas tolong ya developer kasi lawan yang sepadan aku kasih bintang 2 karena lawan yang di kasih tidak sepadan dengan rank yang kita main kan,uda bagus pembuat game tolong lawan sepadan rank masi silver kasi lawan kayak tier tolong developer kasi lawan sepadan bintang 2 lawan sepadan rank main
sartono,16 Oktober 2024,1,"Matchmacking sangat buruk, tolong pisahkan pemain ribuan kali match dengan yg baru puluhan kali bermain. pinalty juga seharusnya memberatkan pemain yang fedder mati lebih dari 9x. game sangat aneh, player fedder dibiarkan berkeliaran merusak ekosistem... banyak temanku yang mulai pensiun gara gara masalah ini tidak diperbaiki dari awal rilis",matchmacking buruk tolong pisahkan pemain ribuan kali match puluhan kali bermain pinalty memberatkan pemain fedder mati 9x game aneh player fedder dibiarkan berkeliaran merusak ekosistem ... temanku pensiun gara gara diperbaiki rilis
Haiqal Ardiansyah,16 September 2024,5,"Tolong untuk sistem match matching nya di atur lagi kadang suka aneh masa grandmaster bintang 10 ketemu nya pemain epic (grandmaster bintang 50). Kadang juga aneh role utama saya farm lane dan mid lane tapi malah dapet nya junggler dan clash lane, tolong segera perbaiki match matching nya... Thank you..",tolong sistem match matching atur kadang suka aneh grandmaster bintang 10 ketemu pemain epic grandmaster bintang 50 kadang aneh role utama farm lane mid lane dapet junggler clash lane tolong perbaiki match matching ... thank you ..
Cross Faith666,18 Agustus 2024,1,"Game yang sangat tidak adil, saya setiap hari push rank. Tapi diberi tim yang buta map (seperti bot/ diberikan tim yang isinya dark system). Saya bakal uninstall game hok dalam minggu ini, jika tidak ada perubahan match di tim saya (saat rank)",game adil push rank tim buta map bot tim isinya dark system uninstall game hok minggu perubahan match tim rank
Ahmad Febri,8 Agustus 2024,1,"Makin kesini makin parah dark sistem nya, lama lama kaya game sebelah kebanyakan dark sistem, sistem report nya pun ga adil. Jangan harap bisa nyaingin game sebelah sistem match making nya aja ga jelas masa GM bisa setim sama diamond ga seimbang bangat",kesini parah dark sistem kaya game sebelah kebanyakan dark sistem sistem report adil harap nyaingin game sebelah sistem match making gm setim diamond seimbang bangat
NIZAM LIDDINI,13 Agustus 2024,4,"Tolong sesuaikan match nya, terdapat banyak bot diteam saya dan banyak yang tidak seimbang dalam banyak match sehingga kita para player merasa kesusahan, dan tolong samakan tiernya jangan di campur adukkan sehingga tidak ada yg jomplang di kedua team",tolong sesuaikan match bot diteam seimbang match player kesusahan tolong samakan tiernya campur adukkan jomplang team
Taufik munandar,30 Juli 2024,3,"Tolong di perbaiki masalah jaringan , di tempat saya sinyal ok paket data ada tapi ke in game langsung error dan juga ketika war pasti leg ,,please help me.",tolong perbaiki jaringan sinyal ok paket data in game langsung error war leg please help me
Ronny Supardy Botha,3 Agustus 2024,1,"Mobile Legend jauh lebih baik dari game ini... Dikarenakan delay view bug nge hit musuh, tidak bisa escape... Dan sering mendapat damage diluar jangkauan circle... Game ini losser... Adminnya bodoh dan tidak bisa memperbaiki bug dari game ini...!!! Admin pecundang bodoh...!!! Mau masuk game saja servernya tidak sanggup.. kemampuan game ini rendah setara kemampuan berpikir perusahaan pembuat dan adminnya..",game ... delay view bug nge hit musuh escape ... damage diluar jangkauan circle ... game losser ... adminnya bodoh memperbaiki bug game ... admin pecundang bodoh ... masuk game servernya sanggup .. kemampuan game rendah setara kemampuan berpikir perusahaan pembuat adminnya ..
random thing,30 Juli 2024,5,"Tolong adakan settingan untuk mematikan Screen shaking dong developer, banyak yg malah terganggu dengan layar yg getar getar.",tolong adakan settingan mematikan screen shaking developer terganggu layar getar getar
Kaisar Hirohito,28 Juli 2024,5,"sebenarnya udh bagus tapi kenapa akhir2nya tiba tiba jadi ngelag ya?awalnya doang yang bagus,padahal memo ku blom penuh udahmah pas mau pencet main ranked kayak beku sebentar kadang lama bekunya,tolong di jawab dan diperbaik ya min",udh bagus akhir2nya ngelag doang bagus memo ku blom penuh udahmah pas pencet main ranked kayak beku sebentar kadang bekunya tolong diperbaik min
EPAN Gntng,1 Agustus 2024,5,mungkin untuk efek sudah bagus tapi tampilan Hero belum tentu dan event nya juga udh mantap dan tolong jika ada bug langsung di fix,efek bagus tampilan hero event udh mantap tolong bug langsung fix
Sad Booy,28 Juli 2024,5,"bagus dan yang bikin menarik banyak nyh sekin atau Hero gratis , Saya sebagai player gratis san sangat berterima kasih, tidak seperti game sebelah , yang di manh player seperti saya tidak bisa merasakan Hero maupun sekin² bagu.semoga kedepannya makin berkembang",bagus bikin menarik nyh sekin hero gratis player gratis san berterima game sebelah manh player merasakan hero sekin² bagu.semoga kedepannya berkembang
Rival,31 Juli 2024,5,"gamenya bagus banget, dan dengan banyak nya mekanik karakter Hero jadi lebih tahu kalau ga semua gampang dimainkan, beda dengan game sebelah, mekanik nya itu"" aja. apalagi ada animasi / fim 3D, aduhh mana tahan :p",gamenya bagus banget mekanik karakter hero gampang dimainkan beda game sebelah mekanik animasi fim 3d aduhh tahan
Andri Andrian,3 Agustus 2024,4,"Size game makin lama makin besar, handpone saya tidak cukup penyimpanan, tolong adakan opsi resource file game yang penting saja yang di download nya tanpa skin dan lainya hanya resource dasar dasar game nya dan untuk mendukung game play, padahal saya hanya download resource rekomdasi tapi size game nya sudah 5GB handphone saya tidak ada ruang lagi, terpaksa saya uninstall. Overall game nya bagus hanya perlu beberapa opsi kontrol dan fitur pada game play nya di tambah agar lebih membantu.",size game handpone penyimpanan tolong adakan opsi resource file game download skin lainya resource dasar dasar game mendukung game play download resource rekomdasi size game 5gb handphone ruang terpaksa uninstall overall game bagus opsi kontrol fitur game play membantu
Ume Hyuga,5 Agustus 2024,1,Pilihan lane utama jarang dikasih. Sistem selalu kasih lane pilihan kedua. Lama² malas main kalau sistem matchmakingnya kayak gitu.,pilihan lane utama jarang dikasih sistem lane pilihan lama² malas main sistem matchmakingnya kayak gitu
Aditya Risky,1 Agustus 2024,5,"Overall untuk hok sudah bagus dan banyak event seru termasuk skin yang bagus dan gak pelit sama playernya dan saat match sangat seru dan jarang bertemu player yang toxic, pokoknya keren deh ini game jadi untuk gamenya bisa diperbagus dengan banyak event hero skin dll supaya rating nya bisa lebih lagi",overall hok bagus event seru skin bagus pelit playernya match seru jarang bertemu player toxic pokoknya keren deh game gamenya diperbagus event hero skin dll rating
aldi anto,30 Juli 2024,1,"Spell sprintnya di percepat ,,masa udah pake sprint masih di kejar sama musuh ,gada otak emg ,,damage kristal towernya juga di tambah yakali cuma pake satu hero tank bisa hancur ,terus gunanya minion buat apa kalau gitu ,damage kristal sama aja dengan damage tower ,harusnya damage kristal lebih besar biar yg menang di awal bisa mikir kalau harus pake bantuan minion buat hancurin kristal,tolong di perbaiki",spell sprintnya percepat udah pake sprint kejar musuh gada otak emg damage kristal towernya yakali pake hero tank hancur gunanya minion gitu damage kristal damage tower damage kristal biar menang mikir pake bantuan minion hancurin kristal tolong perbaiki
Dakocan Gamming,26 Juli 2024,5,"Kepada developer untuk update yg terbaru ada bug dimana suara notifikasi in game tidak muncul seperti notifikasi kill dan chat dll.. tolong di perbaiki ya ""Game moba yang sangat sangat bagus Soal grafik jangan di tanya lagi sangat memanjakan mata smoot dan realistis . Untuk player gratisan cocok banget karna ini game gak pay to win lebih ke skill, hero gratisan banyak bahkan skin sekelas epic pun di gratisan . Recomended banget dah pokonya . Semoga kedepan nya semakin baik dan berkembang """,developer update terbaru bug dimana suara notifikasi in game muncul notifikasi kill chat dll .. tolong perbaiki game moba bagus grafik memanjakan mata smoot realistis player gratisan cocok banget karna game pay to win skill hero gratisan skin sekelas epic gratisan recomended banget dah pokonya semoga kedepan berkembang
Flowblue_alina alina,28 Juli 2024,5,"maybe awal nya cuman iseng doank dowload karena bosen main game sebelah,tapi lama"" jadi suka. Harga hero and skin"" nya juga worth it,banyak event"" gratis nya jugak,btw sub title indo nya kocak dah menghibur bgt🤣🤣 Mantap dah.",maybe cuman iseng doank dowload bosen main game sebelah suka harga hero and skin worth it event gratis jugak btw sub title indo kocak dah menghibur bgt mantap dah
Fitri Aulia,6 Agustus 2024,5,"Game bagus banyak event menarik,tapi tolong Machmaking nya gak seimbang kadang, saya yang rank nya diamond kok bisa ketumu musuh yang grand master si tolong Machmaking nya di seimbangkang lagi",game bagus event menarik tolong machmaking seimbang kadang rank diamond ketumu musuh grand master si tolong machmaking seimbangkang
Alief Hidayat,4 Agustus 2024,5,"bagus ini game kalo soal rank Cepet naiknya tapi knp ya perasaan gw stuck di diamond Mulu dh padahal gw selalu dapet emas , kalah menang itu udh biasa tapi kalo kalah terus mah kebangetan dev, mactmakingnya Cepet cuma 1 ga di game apapun ada aja dark sistem , dh hamin 2 kaga ada progres ni rank beuh",bagus game kalo rank cepet naiknya knp perasaan gw stuck diamond mulu dh gw dapet emas kalah menang udh kalo kalah mah kebangetan dev mactmakingnya cepet 1 game apapun dark sistem dh hamin 2 kaga progres ni rank beuh
Amin Khusni,28 Juli 2024,5,"Semenjak update terbaru ada bug suara broadcastnya, misalkan mengeliminasi musuh atau tereliminasi gak ada suaranya.. Cuma sebagian doang..",semenjak update terbaru bug suara broadcastnya mengeliminasi musuh tereliminasi suaranya .. doang ..
Dantra Zirada,8 Oktober 2024,1,"sangat-sangat tidak menyenangkan bagi developer yang membuat game ini, padahal ping saya hijau hampir 34 sampai 20 tapi lag parah. anda berharap game ini bisa menyaingi mobile legend jangan harap bila tidak memperbaiki permasalahan ini. tak ada harapan bakalan seperti AOV malah lebih parah dari AOV bila team tidak memperbaiki kerusakan ini. apalagi team match seperti sampah. solo player tidak ada harapan untuk bisa naik rank cepat karen matching seperti sampah.",menyenangkan developer game ping hijau 34 20 lag parah berharap game menyaingi harap memperbaiki permasalahan harapan aov parah aov team memperbaiki kerusakan team match sampah solo player harapan rank cepat karen matching sampah
Zahroh Munawaroh,1 Agustus 2024,1,"Game yang dark systemnya parmain solo kita bisa dapat tim yang semuanya mainya seperti bot, dan tim lawan semuanya pro, sangat tidak adil, lebih parah dari MLBB",game dark systemnya parmain solo tim mainya bot tim lawan pro adil parah mlbb
Martibo Geming,24 September 2024,5,"Ya ampun gw udah main dari awal global kok gini amat ya kalah mulu drak sistem dimana mana kalah mulu masa iya dari master ampe turun ke gold tolong lah tencent ini di perbaiki gw sampe mau nangis gara"" Kalah mulu😭😭😭 jadi tolong lah ya ini di utamakan di update selanjutnya",ampun gw udah main global gini kalah mulu drak sistem dimana kalah mulu iya master ampe turun gold tolong tencent perbaiki gw sampe nangis gara kalah mulu tolong utamakan update
Irpan Sandi gumilar,26 Juli 2024,2,Knpa ketika di update.. tampilang semakin buruk grafik semakin berat dan tiap login gk bisa masuk ke math maching.. Mungkin emang gk kuat untuk hp spek kecil sperti saya terima kasih,knpa update .. tampilang buruk grafik berat login masuk math maching .. emang kuat hp spek sperti
Martiono F_SEVEN,3 Agustus 2024,1,"Banyak cheater menyebabkan lag disaat mau menang, saya kira game ini bebas cheater ternyata sama saja banyak cheater nya, mohon di tingkatkan lagi sistem nya agar pengalaman bermain jadi menyenangkan dan bebas dari cheater, terimakasih",cheater menyebabkan lag disaat menang game bebas cheater cheater mohon tingkatkan sistem pengalaman bermain menyenangkan bebas cheater terimakasih
Rifqi Iqbal Pratama,4 Agustus 2024,1,"Saat di tier atas, dalam satu tim bisa lebih 2 - 3 hero farm lane, dan itu tidak adil, karena ketika, apalagi saat berhadapan hero farm lane di clash lane, sulit mendekati, dan 3 hero farm lane dalam satu tim, itu damagenya sangat tinggi, mohob berikan pengurangan damage atau penalti kepada tim tersebut",tier tim 2 3 hero farm lane adil berhadapan hero farm lane clash lane sulit mendekati 3 hero farm lane tim damagenya mohob pengurangan damage penalti tim
Antony T,2 Agustus 2024,1,Makin kesini keliatan penurunan fps ngeframe pas ketemu musuh apaan coba pdhal sinyal WIFI kenceng... Pake data seluler jg sama . Fix gaada bedanya sm ML,kesini keliatan penurunan fps ngeframe pas ketemu musuh coba pdhal sinyal wifi kenceng ... pake data seluler jg fix gaada bedanya sm
ANWAR MAULANA,29 September 2024,3,"Ini game gak bisa main hero semua ya , masak hero mid, mid aja, hero roam, roam aja, ini game gimana sih gak asik tau, tolong lah semua hero bisa di mainin tanpa milih2 seperti exx, roam, mid Dll kalau ini di baca gua kasih bintang 5",game main hero masak hero mid mid hero roam roam game gimana sih asik tau tolong hero mainin milih2 exx roam mid dll baca gua bintang 5
Saya Abdulkarim,25 Juli 2024,1,sangat kecewa kenapa sehabis di update malah nge bug trus keluar sendiri padahal sinyal bagus gimana sih inih kecewa banget yakin tolong di perbaikilah terkasih.,kecewa sehabis update nge bug trus sinyal bagus gimana sih inih kecewa banget tolong perbaikilah terkasih
